State,Year,NAEP,US NAEP
New Hampshire,2015,235.7284,229.2749
New Jersey,2015,230.4932,229.2749
New Mexico,2015,226.3407,229.2749
New York,2015,228.3594,229.2749
North Carolina,2015,234.0844,229.2749
North Dakota,2015,232.0518,229.2749
Ohio,2015,230.059,229.2749
Oklahoma,2015,232.4694,229.2749
Oregon,2015,230.3318,229.2749
Pennsylvania,2015,229.3121,229.2749
Rhode Island,2015,225.6528,229.2749
South Carolina,2015,228.5853,229.2749
South Dakota,2015,228.6796,229.2749
Tennessee,2015,232.0913,229.2749
Texas,2015,234.9202,229.2749
Utah,2015,230.673,229.2749
Vermont,2015,231.5656,229.2749
Virginia,2015,233.4815,229.2749
Washington,2015,231.6015,229.2749
West Virginia,2015,230.413,229.2749
Wisconsin,2015,229.0896,229.2749
Wyoming,2015,237.4281,229.2749
United States,2013,230.038,230.038
Alabama,2013,223.2944,230.038
Alaska,2013,224.4163,230.038
Arizona,2013,229.94,230.038
Arkansas,2013,232.4951,230.038
California,2013,223.6862,230.038
Colorado,2013,233.2794,230.038
Connecticut,2013,224.619,230.038
Delaware,2013,233.2607,230.038
District of Columbia,2013,219.7047,230.038
DoDEA,2013,à,230.038
Florida,2013,233.2589,230.038
Georgia,2013,230.371,230.038
Hawaii,2013,233.9041,230.038
Idaho,2013,233.1293,230.038
Illinois,2013,226.2848,230.038
Indiana,2013,238.893,230.038
Iowa,2013,232.0759,230.038
Kansas,2013,237.4368,230.038
Kentucky,2013,232.3615,230.038
Louisiana,2013,226.0014,230.038
Maine,2013,236.2308,230.038
Maryland,2013,227.9059,230.038
Massachusetts,2013,236.755,230.038
Michigan,2013,224.1742,230.038
Minnesota,2013,237.2408,230.038
Mississippi,2013,225.7253,230.038
Missouri,2013,230.1728,230.038
Montana,2013,234.3613,230.038
Nebraska,2013,229.8847,230.038
Nevada,2013,229.9612,230.038
New Hampshire,2013,239.4695,230.038
New Jersey,2013,232.4786,230.038
New Mexico,2013,227.9,230.038
New York,2013,230.5913,230.038
North Carolina,2013,234.589,230.038
North Dakota,2013,235.7092,230.038
Ohio,2013,232.0778,230.038
Oklahoma,2013,232.3295,230.038
Oregon,2013,230.0564,230.038
Pennsylvania,2013,231.7052,230.038
Rhode Island,2013,228.9934,230.038
South Carolina,2013,227.0149,230.038
South Dakota,2013,229.6699,230.038
Tennessee,2013,228.481,230.038
Texas,2013,233.4067,230.038
Utah,2013,232.5894,230.038
Vermont,2013,236.2833,230.038
Virginia,2013,231.2633,230.038
Washington,2013,233.5668,230.038
West Virginia,2013,233.6362,230.038
Wisconsin,2013,231.6671,230.038
Wyoming,2013,238.8555,230.038
United States,2011,229.1222,229.1222
Alabama,2011,222.2402,229.1222
Alaska,2011,223.8899,229.1222
Arizona,2011,226.7337,229.1222
Arkansas,2011,230.0741,229.1222
California,2011,222.0141,229.1222
Colorado,2011,230.726,229.1222
Connecticut,2011,222.9737,229.1222
Delaware,2011,230.8015,229.1222
District of Columbia,2011,213.2408,229.1222
DoDEA,2011,à,229.1222
Florida,2011,232.3337,229.1222
Georgia,2011,227.2317,229.1222
Hawaii,2011,228.4596,229.1222
Idaho,2011,231.986,229.1222
Illinois,2011,225.0846,229.1222
Indiana,2011,235.0544,229.1222
Iowa,2011,232.5118,229.1222
Kansas,2011,237.6419,229.1222
Kentucky,2011,232.3116,229.1222
Louisiana,2011,224.0732,229.1222
Maine,2011,234.7773,229.1222
Maryland,2011,232.5262,229.1222
Massachusetts,2011,238.6232,229.1222
Michigan,2011,223.719,229.1222
Minnesota,2011,235.2284,229.1222
Mississippi,2011,223.6333,229.1222
Missouri,2011,229.7836,229.1222
Montana,2011,234.4936,229.1222
Nebraska,2011,226.8418,229.1222
Nevada,2011,229.0875,229.1222
New Hampshire,2011,240.6172,229.1222
New Jersey,2011,232.9506,229.1222
New Mexico,2011,226.4807,229.1222
New York,2011,229.232,229.1222
North Carolina,2011,234.7721,229.1222
North Dakota,2011,234.6734,229.1222
Ohio,2011,233.5636,229.1222
Oklahoma,2011,231.8532,229.1222
Oregon,2011,225.7276,229.1222
Pennsylvania,2011,231.0079,229.1222
Rhode Island,2011,229.355,229.1222
South Carolina,2011,227.1883,229.1222
South Dakota,2011,230.824,229.1222
Tennessee,2011,224.5446,229.1222
Texas,2011,234.322,229.1222
Utah,2011,231.6284,229.1222
Vermont,2011,237.7673,229.1222
Virginia,2011,231.4845,229.1222
Washington,2011,230.1725,229.1222
West Virginia,2011,226.7336,229.1222
Wisconsin,2011,231.3537,229.1222
Wyoming,2011,236.2715,229.1222
United States,2009,227.4127,227.4127
Alabama,2009,217.2983,227.4127
Alaska,2009,225.991,227.4127
Arizona,2009,219.1123,227.4127
Arkansas,2009,228.7576,227.4127
California,2009,219.6378,227.4127
Colorado,2009,227.6525,227.4127
Connecticut,2009,225.1797,227.4127
Delaware,2009,229.0115,227.4127
District of Columbia,2009,211.3208,227.4127
DoDEA,2009,à,227.4127
Florida,2009,234.7443,227.4127
Georgia,2009,225.3966,227.4127
Hawaii,2009,224.3165,227.4127
Idaho,2009,233.7114,227.4127
Illinois,2009,223.6222,227.4127
Indiana,2009,232.4554,227.4127
Iowa,2009,232.0599,227.4127
Kansas,2009,236.321,227.4127
Kentucky,2009,228.8392,227.4127
Louisiana,2009,223.0567,227.4127
Maine,2009,234.9564,227.4127
Maryland,2009,229.154,227.4127
Massachusetts,2009,237.0486,227.4127
Michigan,2009,222.1993,227.4127
Minnesota,2009,233.6479,227.4127
Mississippi,2009,220.571,227.4127
Missouri,2009,228.564,227.4127
Montana,2009,235.4776,227.4127
Nebraska,2009,227.3511,227.4127
Nevada,2009,226.1259,227.4127
New Hampshire,2009,237.4076,227.4127
New Jersey,2009,229.0552,227.4127
New Mexico,2009,222.9096,227.4127
New York,2009,232.6072,227.4127
North Carolina,2009,232.1896,227.4127
North Dakota,2009,235.9408,227.4127
Ohio,2009,229.7715,227.4127
Oklahoma,2009,230.85,227.4127
Oregon,2009,227.1951,227.4127
Pennsylvania,2009,228.3962,227.4127
Rhode Island,2009,223.7891,227.4127
South Carolina,2009,225.661,227.4127
South Dakota,2009,231.6538,227.4127
Tennessee,2009,221.9691,227.4127
Texas,2009,232.6151,227.4127
Utah,2009,226.8887,227.4127
Vermont,2009,235.3871,227.4127
Virginia,2009,229.7929,227.4127
Washington,2009,231.1868,227.4127
West Virginia,2009,226.7017,227.4127
Wisconsin,2009,229.2549,227.4127
Wyoming,2009,234.4448,227.4127
United States,2007,227.0412,227.0412
Alabama,2007,217.3617,227.0412
Alaska,2007,225.0032,227.0412
Arizona,2007,219.3839,227.0412
Arkansas,2007,228.9869,227.0412
California,2007,218.6938,227.0412
Colorado,2007,224.985,227.0412
Connecticut,2007,222.4338,227.0412
Delaware,2007,232.1059,227.0412
District of Columbia,2007,207.3839,227.0412
DoDEA,2007,à,227.0412
Florida,2007,232.7847,227.0412
Georgia,2007,224.2704,227.0412
Hawaii,2007,224.0975,227.0412
Idaho,2007,231.5739,227.0412
Illinois,2007,222.8706,227.0412
Indiana,2007,234.539,227.0412
Iowa,2007,231.2442,227.0412
Kansas,2007,237.1933,227.0412
Kentucky,2007,226.0877,227.0412
Louisiana,2007,224.5257,227.0412
Maine,2007,232.2915,227.0412
Maryland,2007,224.5159,227.0412
Massachusetts,2007,236.5784,227.0412
Michigan,2007,223.9521,227.0412
Minnesota,2007,231.8368,227.0412
Mississippi,2007,221.7097,227.0412
Missouri,2007,228.4209,227.0412
Montana,2007,233.8777,227.0412
Nebraska,2007,225.218,227.0412
Nevada,2007,220.5778,227.0412
New Hampshire,2007,236.4348,227.0412
New Jersey,2007,232.6757,227.0412
New Mexico,2007,220.9794,227.0412
New York,2007,232.5728,227.0412
North Carolina,2007,230.8925,227.0412
North Dakota,2007,235.4523,227.0412
Ohio,2007,230.2571,227.0412
Oklahoma,2007,229.7616,227.0412
Oregon,2007,225.5915,227.0412
Pennsylvania,2007,227.1242,227.0412
Rhode Island,2007,222.308,227.0412
South Carolina,2007,226.3806,227.0412
South Dakota,2007,230.1008,227.0412
Tennessee,2007,222.6936,227.0412
Texas,2007,234.6786,227.0412
Utah,2007,228.6361,227.0412
Vermont,2007,234.4454,227.0412
Virginia,2007,229.5948,227.0412
Washington,2007,230.029,227.0412
West Virginia,2007,228.9973,227.0412
Wisconsin,2007,227.8403,227.0412
Wyoming,2007,236.1778,227.0412
United States,2005,225.2625,225.2625
Alabama,2005,214.4163,225.2625
Alaska,2005,223.1094,225.2625
Arizona,2005,219.631,225.2625
Arkansas,2005,226.379,225.2625
California,2005,219.462,225.2625
Colorado,2005,224.3671,225.2625
Connecticut,2005,222.721,225.2625
Delaware,2005,228.7632,225.2625
District of Columbia,2005,205.8495,225.2625
DoDEA,2005,à,225.2625
Florida,2005,229.4774,225.2625
Georgia,2005,223.6449,225.2625
Hawaii,2005,220.4178,225.2625
Idaho,2005,233.5636,225.2625
Illinois,2005,218.3016,225.2625
Indiana,2005,230.7116,225.2625
Iowa,2005,230.5696,225.2625
Kansas,2005,234.9974,225.2625
Kentucky,2005,223.603,225.2625
Louisiana,2005,223.6019,225.2625
Maine,2005,230.406,225.2625
Maryland,2005,221.3733,225.2625
Massachusetts,2005,231.2815,225.2625
Michigan,2005,223.2283,225.2625
Minnesota,2005,231.1406,225.2625
Mississippi,2005,220.8458,225.2625
Missouri,2005,224.5089,225.2625
Montana,2005,231.1431,225.2625
Nebraska,2005,224.7002,225.2625
Nevada,2005,218.6846,225.2625
New Hampshire,2005,232.0156,225.2625
New Jersey,2005,227.2118,225.2625
New Mexico,2005,217.4755,225.2625
New York,2005,227.5737,225.2625
North Carolina,2005,229.4071,225.2625
North Dakota,2005,234.2201,225.2625
Ohio,2005,226.8434,225.2625
Oklahoma,2005,227.3704,225.2625
Oregon,2005,229.6253,225.2625
Pennsylvania,2005,225.0117,225.2625
Rhode Island,2005,217.699,225.2625
South Carolina,2005,227.4311,225.2625
South Dakota,2005,231.6388,225.2625
Tennessee,2005,220.1297,225.2625
Texas,2005,233.3481,225.2625
Utah,2005,229.0364,225.2625
Vermont,2005,230.279,225.2625
Virginia,2005,224.769,225.2625
Washington,2005,230.8855,225.2625
West Virginia,2005,225.3482,225.2625
Wisconsin,2005,225.2647,225.2625
Wyoming,2005,236.0992,225.2625
United States,2003,221.6017,221.6017
Alabama,2003,213.0464,221.6017
Alaska,2003,219.5972,221.6017
Arizona,2003,217.385,221.6017
Arkansas,2003,221.0436,221.6017
California,2003,216.2141,221.6017
Colorado,2003,218.9879,221.6017
Connecticut,2003,220.105,221.6017
Delaware,2003,224.9867,221.6017
District of Columbia,2003,199.5657,221.6017
DoDEA,2003,à,221.6017
Florida,2003,222.4525,221.6017
Georgia,2003,218.5811,221.6017
Hawaii,2003,216.1031,221.6017
Idaho,2003,226.8388,221.6017
Illinois,2003,215.7239,221.6017
Indiana,2003,225.1247,221.6017
Iowa,2003,227.0778,221.6017
Kansas,2003,230.6586,221.6017
Kentucky,2003,220.3295,221.6017
Louisiana,2003,219.7201,221.6017
Maine,2003,227.9651,221.6017
Maryland,2003,215.6559,221.6017
Massachusetts,2003,226.1873,221.6017
Michigan,2003,220.2028,221.6017
Minnesota,2003,225.979,221.6017
Mississippi,2003,216.1537,221.6017
Missouri,2003,224.2991,221.6017
Montana,2003,227.4862,221.6017
Nebraska,2003,222.4278,221.6017
Nevada,2003,215.7343,221.6017
New Hampshire,2003,229.0597,221.6017
New Jersey,2003,220.7949,221.6017
New Mexico,2003,216.8045,221.6017
New York,2003,224.6721,221.6017
North Carolina,2003,229.2211,221.6017
North Dakota,2003,228.2508,221.6017
Ohio,2003,223.5718,221.6017
Oklahoma,2003,222.5118,221.6017
Oregon,2003,225.9233,221.6017
Pennsylvania,2003,220.2152,221.6017
Rhode Island,2003,217.0636,221.6017
South Carolina,2003,226.0586,221.6017
South Dakota,2003,227.2391,221.6017
Tennessee,2003,215.832,221.6017
Texas,2003,229.2111,221.6017
Utah,2003,225.419,221.6017
Vermont,2003,228.7452,221.6017
Virginia,2003,224.7528,221.6017
Washington,2003,226.1965,221.6017
West Virginia,2003,225.2453,221.6017
Wisconsin,2003,221.3134,221.6017
Wyoming,2003,232.987,221.6017
